,day,duration,hour,weekday,rain
3374,4,103,9,1,2.2
3375,4,108,9,1,2.2
3376,4,109,9,1,2.2
3377,4,103,9,1,2.2
3378,4,103,9,1,2.2
3379,4,104,9,1,2.2
3380,4,91,10,1,0.3
3381,4,86,10,1,0.3
3382,4,91,10,1,0.3
3383,4,94,10,1,0.3
3384,4,95,10,1,0.3
3385,4,96,10,1,0.3
3386,4,97,10,1,0.3
3387,4,99,11,1,0.5
3388,4,98,11,1,0.5
3389,4,96,11,1,0.5
3390,4,95,11,1,0.5
3391,4,98,11,1,0.5
3392,4,97,11,1,0.5
3393,4,97,12,1,0.7
3394,4,103,12,1,0.7
3395,4,93,12,1,0.7
3396,4,94,12,1,0.7
3397,4,94,12,1,0.7
3398,4,97,12,1,0.7
3399,4,99,13,1,1.1
3400,4,101,13,1,1.1
3401,4,100,13,1,1.1
3402,4,97,13,1,1.1
3403,4,95,13,1,1.1
3404,4,95,13,1,1.1
3405,4,99,14,1,0.3
3406,4,94,14,1,0.3
3407,4,91,14,1,0.3
3408,4,100,14,1,0.3
3409,4,100,14,1,0.3
3410,4,103,15,1,0.6
3411,4,112,15,1,0.6
3412,4,109,15,1,0.6
3413,4,106,15,1,0.6
3414,4,106,15,1,0.6
3415,4,109,15,1,0.6
3416,4,112,16,1,1.3
3417,4,106,16,1,1.3
3418,4,100,16,1,1.3
3419,4,104,16,1,1.3
3420,4,105,16,1,1.3
3421,4,111,16,1,1.3
3422,4,67,17,1,0.4
3423,4,103,17,1,0.4
3424,4,117,17,1,0.4
3425,4,109,17,1,0.4
3426,4,107,17,1,0.4
3427,4,107,17,1,0.4
3428,4,104,18,1,0.6
3429,4,107,18,1,0.6
3430,4,103,18,1,0.6
3431,4,104,18,1,0.6
3432,4,103,18,1,0.6
3433,4,99,19,1,0.3
3434,4,92,19,1,0.3
3435,4,99,19,1,0.3
3436,4,88,19,1,0.3
3437,4,93,20,1,0.6
3438,4,103,20,1,0.6
3439,4,99,20,1,0.6
3440,4,94,21,1,1.2
3441,4,94,21,1,1.2
3442,4,107,21,1,1.2
3443,4,82,22,1,0.7
3444,4,83,22,1,0.7
3445,4,91,22,1,0.7
3446,5,96,6,0,0.1
3447,5,95,6,0,0.1
3448,5,103,6,0,0.1
3449,5,94,7,0,0.0
3450,5,96,7,0,0.0
3451,5,99,7,0,0.0
3452,5,101,7,0,0.0
3453,5,106,8,0,0.5
3454,5,110,8,0,0.5
3455,5,109,8,0,0.5
3456,5,92,9,0,0.7
3457,5,115,9,0,0.7
3458,5,100,9,0,0.7
3459,5,102,9,0,0.7
3460,5,106,9,0,0.7
3461,5,103,10,0,0.1
3462,5,103,10,0,0.1
3463,5,97,10,0,0.1
3464,5,111,10,0,0.1
3465,5,103,11,0,0.2
3466,5,103,11,0,0.2
3467,5,103,11,0,0.2
3468,5,103,11,0,0.2
3469,5,98,12,0,0.2
3470,5,103,12,0,0.2
3471,5,102,12,0,0.2
3472,5,103,12,0,0.2
3473,5,99,13,0,0.0
3474,5,101,13,0,0.0
3475,5,102,13,0,0.0
3476,5,102,13,0,0.0
3477,5,108,14,0,0.0
3478,5,101,14,0,0.0
3479,5,101,14,0,0.0
3480,5,96,15,0,0.0
3481,5,108,15,0,0.0
3482,5,100,15,0,0.0
3483,5,100,15,0,0.0
3484,5,40,15,0,0.0
3485,5,101,16,0,0.1
3486,5,107,16,0,0.1
3487,5,121,16,0,0.1
3488,5,97,16,0,0.1
3489,5,102,17,0,0.0
3490,5,105,17,0,0.0
3491,5,94,17,0,0.0
3492,5,103,17,0,0.0
3493,5,96,18,0,0.0
3494,5,94,18,0,0.0
3495,5,99,19,0,0.0
3496,5,97,19,0,0.0
3497,5,95,19,0,0.0
3498,5,98,20,0,0.0
3499,5,97,20,0,0.0
3500,5,95,20,0,0.0
3501,5,94,20,0,0.0
3502,5,100,21,0,0.0
3503,5,101,21,0,0.0
3504,5,98,21,0,0.0
3505,5,82,22,0,0.0
3506,5,98,22,0,0.0
3507,5,115,22,0,0.0
3508,6,74,8,0,0.0
3509,6,75,9,0,0.0
3510,6,71,9,0,0.0
3511,6,76,9,0,0.0
3512,6,76,10,0,0.0
3513,6,76,10,0,0.0
3514,6,94,10,0,0.0
3515,6,93,11,0,0.0
3516,6,105,11,0,0.0
3517,6,102,11,0,0.0
3518,6,94,12,0,0.0
3519,6,96,12,0,0.0
3520,6,111,12,0,0.0
3521,6,96,13,0,0.0
3522,6,97,13,0,0.0
3523,6,103,13,0,0.0
3524,6,96,14,0,0.0
3525,6,96,14,0,0.0
3526,6,101,14,0,0.0
3527,6,97,15,0,0.0
3528,6,94,15,0,0.0
3529,6,103,15,0,0.0
3530,6,102,16,0,0.1
3531,6,98,16,0,0.1
3532,6,95,16,0,0.1
3533,6,99,17,0,0.0
3534,6,103,17,0,0.0
3535,6,87,17,0,0.0
3536,6,99,18,0,0.0
3537,6,89,18,0,0.0
3538,6,99,18,0,0.0
3539,6,89,19,0,0.0
3540,6,94,19,0,0.0
3541,6,87,20,0,0.0
3542,6,87,20,0,0.0
3543,6,75,21,0,0.0
3544,6,75,21,0,0.0
3545,6,78,22,0,0.0
3546,6,89,22,0,0.0
3547,0,98,6,1,0.2
3548,0,92,6,1,0.2
3549,0,97,6,1,0.2
3550,0,91,6,1,0.2
3551,0,90,6,1,0.2
3552,0,95,6,1,0.2
3553,0,101,6,1,0.2
3554,0,110,7,1,1.2
3555,0,121,7,1,1.2
3556,0,177,7,1,1.2
3557,0,148,7,1,1.2
3558,0,118,7,1,1.2
3559,0,112,7,1,1.2
3560,0,112,8,1,1.8
3561,0,113,8,1,1.8
3562,0,114,8,1,1.8
3563,0,117,8,1,1.8
3564,0,116,8,1,1.8
3565,0,108,8,1,1.8
3566,0,99,9,1,1.8
3567,0,99,9,1,1.8
3568,0,82,9,1,1.8
3569,0,71,10,1,1.3
3570,0,68,10,1,1.3
3571,0,90,10,1,1.3
3572,0,83,10,1,1.3
3573,0,97,10,1,1.3
3574,0,63,10,1,1.3
3575,0,82,11,1,0.0
3576,0,75,11,1,0.0
3577,0,103,11,1,0.0
3578,0,94,11,1,0.0
3579,0,101,11,1,0.0
3580,0,96,11,1,0.0
3581,0,100,11,1,0.0
3582,0,96,12,1,1.0
3583,0,98,12,1,1.0
3584,0,95,12,1,1.0
3585,0,93,12,1,1.0
3586,0,100,12,1,1.0
3587,0,98,12,1,1.0
3588,0,95,13,1,0.8
3589,0,95,13,1,0.8
3590,0,95,13,1,0.8
3591,0,98,13,1,0.8
3592,0,92,13,1,0.8
3593,0,95,13,1,0.8
3594,0,99,14,1,0.0
3595,0,94,14,1,0.0
3596,0,100,14,1,0.0
3597,0,94,14,1,0.0
3598,0,100,14,1,0.0
3599,0,101,15,1,0.1
3600,0,123,15,1,0.1
3601,0,104,15,1,0.1
3602,0,106,15,1,0.1
3603,0,106,15,1,0.1
3604,0,100,15,1,0.1
3605,0,104,15,1,0.1
3606,0,115,16,1,0.0
3607,0,105,16,1,0.0
3608,0,103,16,1,0.0
3609,0,104,16,1,0.0
3610,0,106,16,1,0.0
3611,0,114,16,1,0.0
3612,0,105,16,1,0.0
3613,0,105,17,1,0.3
3614,0,116,17,1,0.3
3615,0,105,17,1,0.3
3616,0,108,17,1,0.3
3617,0,105,17,1,0.3
3618,0,106,17,1,0.3
3619,0,111,18,1,0.0
3620,0,87,18,1,0.0
3621,0,93,18,1,0.0
3622,0,105,18,1,0.0
3623,0,89,18,1,0.0
3624,0,93,19,1,0.0
3625,0,96,19,1,0.0
3626,0,96,19,1,0.0
3627,0,105,20,1,0.0
3628,0,92,20,1,0.0
3629,0,99,20,1,0.0
3630,0,99,20,1,0.0
3631,0,98,20,1,0.0
3632,0,94,21,1,0.0
3633,0,94,21,1,0.0
3634,0,89,21,1,0.0
3635,0,82,22,1,0.0
3636,0,64,22,1,0.0
3637,0,77,23,1,0.0
3638,1,98,6,1,0.0
3639,1,99,6,1,0.0
3640,1,97,6,1,0.0
3641,1,97,6,1,0.0
3642,1,88,6,1,0.0
3643,1,94,6,1,0.0
3644,1,104,6,1,0.0
3645,1,99,7,1,0.0
3646,1,103,7,1,0.0
3647,1,161,7,1,0.0
3648,1,154,7,1,0.0
3649,1,111,7,1,0.0
3650,1,113,7,1,0.0
3651,1,111,8,1,0.0
3652,1,113,8,1,0.0
3653,1,110,8,1,0.0
3654,1,108,8,1,0.0
3655,1,103,8,1,0.0
3656,1,107,8,1,0.0
3657,1,105,9,1,0.0
3658,1,103,9,1,0.0
3659,1,110,9,1,0.0
3660,1,102,9,1,0.0
3661,1,86,9,1,0.0
3662,1,94,9,1,0.0
3663,1,97,10,1,0.0
3664,1,99,10,1,0.0
3665,1,98,10,1,0.0
3666,1,102,10,1,0.0
3667,1,97,10,1,0.0
3668,1,102,10,1,0.0
3669,1,91,11,1,0.0
3670,1,97,11,1,0.0
3671,1,94,11,1,0.0
3672,1,101,11,1,0.0
3673,1,96,11,1,0.0
3674,1,101,11,1,0.0
3675,1,95,12,1,0.0
3676,1,93,12,1,0.0
3677,1,95,12,1,0.0
3678,1,96,12,1,0.0
3679,1,95,12,1,0.0
3680,1,98,12,1,0.0
3681,1,95,13,1,0.0
3682,1,108,13,1,0.0
3683,1,94,13,1,0.0
3684,1,93,13,1,0.0
3685,1,93,13,1,0.0
3686,1,96,13,1,0.0
3687,1,95,14,1,0.0
3688,1,100,14,1,0.0
3689,1,101,14,1,0.0
3690,1,94,14,1,0.0
3691,1,94,14,1,0.0
3692,1,169,15,1,0.0
3693,1,103,15,1,0.0
3694,1,104,15,1,0.0
3695,1,105,15,1,0.0
3696,1,103,15,1,0.0
3697,1,107,15,1,0.0
3698,1,102,16,1,0.0
3699,1,142,16,1,0.0
3700,1,114,16,1,0.0
3701,1,102,16,1,0.0
3702,1,116,16,1,0.0
3703,1,105,16,1,0.0
3704,1,108,17,1,0.0
3705,1,105,17,1,0.0
3706,1,118,17,1,0.0
3707,1,105,17,1,0.0
3708,1,102,17,1,0.0
3709,1,104,17,1,0.0
3710,1,33,17,1,0.0
3711,1,111,17,1,0.0
3712,1,104,18,1,0.0
3713,1,107,18,1,0.0
3714,1,102,18,1,0.0
3715,1,103,18,1,0.0
3716,1,100,19,1,0.0
3717,1,70,19,1,0.0
3718,1,94,19,1,0.0
3719,1,96,19,1,0.0
3720,1,96,20,1,0.0
3721,1,52,20,1,0.0
3722,1,92,20,1,0.0
3723,1,99,20,1,0.0
3724,1,93,21,1,0.0
3725,1,93,21,1,0.0
3726,1,88,21,1,0.0
3727,1,104,22,1,0.0
3728,1,74,22,1,0.0
3729,1,83,22,1,0.0
3730,2,96,6,1,0.0
3731,2,95,6,1,0.0
3732,2,99,6,1,0.0
3733,2,97,6,1,0.0
3734,2,89,6,1,0.0
3735,2,94,6,1,0.0
3736,2,100,6,1,0.0
3737,2,107,7,1,0.0
3738,2,100,7,1,0.0
3739,2,110,7,1,0.0
3740,2,113,7,1,0.0
3741,2,95,7,1,0.0
3742,2,114,7,1,0.0
3743,2,111,8,1,0.0
3744,2,108,8,1,0.0
3745,2,110,8,1,0.0
3746,2,109,8,1,0.0
3747,2,109,8,1,0.0
3748,2,102,9,1,0.0
3749,2,102,9,1,0.0
3750,2,91,9,1,0.0
3751,2,85,9,1,0.0
3752,2,76,9,1,0.0
3753,2,69,9,1,0.0
3754,2,59,9,1,0.0
3755,2,47,10,1,0.0
3756,2,37,10,1,0.0
3757,2,203,10,1,0.0
3758,2,112,10,1,0.0
3759,2,96,10,1,0.0
3760,2,60,12,1,0.0
3761,2,63,12,1,0.0
3762,2,52,12,1,0.0
3763,2,34,12,1,0.0
3764,2,74,12,1,0.0
3765,2,90,12,1,0.0
3766,2,92,12,1,0.0
3767,2,95,12,1,0.0
3768,2,96,12,1,0.0
3769,2,94,12,1,0.0
3770,2,95,12,1,0.0
3771,2,95,12,1,0.0
3772,2,94,13,1,0.0
3773,2,100,13,1,0.0
3774,2,96,13,1,0.0
3775,2,94,13,1,0.0
3776,2,94,13,1,0.0
3777,2,93,13,1,0.0
3778,2,101,13,1,0.0
3779,2,97,14,1,0.0
3780,2,97,14,1,0.0
3781,2,99,14,1,0.0
3782,2,93,14,1,0.0
3783,2,94,14,1,0.0
3784,2,105,14,1,0.0
3785,2,106,15,1,0.0
3786,2,104,15,1,0.0
3787,2,111,15,1,0.0
3788,2,103,15,1,0.0
3789,2,106,15,1,0.0
3790,2,110,16,1,0.0
3791,2,104,16,1,0.0
3792,2,103,16,1,0.0
3793,2,110,16,1,0.0
3794,2,106,16,1,0.0
3795,2,111,16,1,0.0
3796,2,109,16,1,0.0
3797,2,104,17,1,0.0
3798,2,116,17,1,0.0
3799,2,104,17,1,0.0
3800,2,108,17,1,0.0
3801,2,104,17,1,0.0
3802,2,41,17,1,0.0
3803,2,104,18,1,0.0
3804,2,105,18,1,0.0
3805,2,104,18,1,0.0
3806,2,104,18,1,0.0
3807,2,105,18,1,0.0
3808,2,93,19,1,0.0
3809,2,99,19,1,0.0
3810,2,95,19,1,0.0
3811,2,96,19,1,0.0
3812,2,93,20,1,0.0
3813,2,102,20,1,0.0
3814,2,99,20,1,0.0
3815,2,94,21,1,0.0
3816,2,98,21,1,0.0
3817,2,94,21,1,0.0
3818,2,89,22,1,0.0
3819,2,79,22,1,0.0
3820,2,83,22,1,0.0
3821,3,98,6,1,0.0
3822,3,96,6,1,0.0
3823,3,99,6,1,0.0
3824,3,96,6,1,0.0
3825,3,95,6,1,0.0
3826,3,96,6,1,0.0
3827,3,96,7,1,0.0
3828,3,99,7,1,0.0
3829,3,102,7,1,0.0
3830,3,110,7,1,0.0
3831,3,108,7,1,0.0
3832,3,114,7,1,0.0
3833,3,112,7,1,0.0
3834,3,113,8,1,0.0
3835,3,115,8,1,0.0
3836,3,109,8,1,0.0
3837,3,107,8,1,0.0
3838,3,108,8,1,0.0
3839,3,107,8,1,0.0
3840,3,106,9,1,0.0
3841,3,111,9,1,0.0
3842,3,105,9,1,0.0
3843,3,109,9,1,0.0
3844,3,104,9,1,0.0
3845,3,99,9,1,0.0
3846,3,94,10,1,0.0
3847,3,97,10,1,0.0
3848,3,97,10,1,0.0
3849,3,97,10,1,0.0
3850,3,99,10,1,0.0
3851,3,102,10,1,0.0
3852,3,97,11,1,0.0
3853,3,100,11,1,0.0
3854,3,96,11,1,0.0
3855,3,94,11,1,0.0
3856,3,96,11,1,0.0
3857,3,94,11,1,0.0
3858,3,94,12,1,0.0
3859,3,103,12,1,0.0
3860,3,94,12,1,0.0
3861,3,95,12,1,0.0
3862,3,98,12,1,0.0
3863,3,95,12,1,0.0
3864,3,96,13,1,0.0
3865,3,97,13,1,0.0
3866,3,102,13,1,0.0
3867,3,94,13,1,0.0
3868,3,95,13,1,0.0
3869,3,95,13,1,0.0
3870,3,93,14,1,0.0
3871,3,94,14,1,0.0
3872,3,93,14,1,0.0
3873,3,103,14,1,0.0
3874,3,107,14,1,0.0
3875,3,103,15,1,0.0
3876,3,106,15,1,0.0
3877,3,32,15,1,0.0
3878,3,110,15,1,0.0
3879,3,102,15,1,0.0
3880,3,109,15,1,0.0
3881,3,105,15,1,0.0
3882,3,105,16,1,0.0
3883,3,101,16,1,0.0
3884,3,118,16,1,0.0
3885,3,106,16,1,0.0
3886,3,105,16,1,0.0
3887,3,115,16,1,0.0
3888,3,110,17,1,0.0
3889,3,120,17,1,0.0
3890,3,105,17,1,0.0
3891,3,112,17,1,0.0
3892,3,109,17,1,0.0
3893,3,105,17,1,0.0
3894,3,103,18,1,0.0
3895,3,107,18,1,0.0
3896,3,103,18,1,0.0
3897,3,103,18,1,0.0
3898,3,115,18,1,0.0
3899,3,108,18,1,0.0
3900,3,120,19,1,0.0
3901,3,96,19,1,0.0
3902,3,94,20,1,0.0
3903,3,99,20,1,0.0
3904,3,98,20,1,0.0
3905,3,105,20,1,0.0
3906,3,94,21,1,0.0
3907,3,93,21,1,0.0
3908,3,96,21,1,0.0
3909,3,83,22,1,0.0
3910,3,87,22,1,0.0
3911,3,97,22,1,0.0
3912,4,95,6,1,1.1
3913,4,95,6,1,1.1
3914,4,90,6,1,1.1
3915,4,97,6,1,1.1
3916,4,95,6,1,1.1
3917,4,99,6,1,1.1
3918,4,99,7,1,1.0
3919,4,102,7,1,1.0
3920,4,99,7,1,1.0
3921,4,104,7,1,1.0
3922,4,102,7,1,1.0
3923,4,118,7,1,1.0
3924,4,114,7,1,1.0
3925,4,112,8,1,0.2
3926,4,113,8,1,0.2
3927,4,116,8,1,0.2
3928,4,108,8,1,0.2
3929,4,105,9,1,0.0
3930,4,99,9,1,0.0
3931,4,104,9,1,0.0
3932,4,107,9,1,0.0
3933,4,111,9,1,0.0
3934,4,98,9,1,0.0
3935,4,97,10,1,0.0
3936,4,104,10,1,0.0
3937,4,97,10,1,0.0
3938,4,105,10,1,0.0
3939,4,96,10,1,0.0
3940,4,96,10,1,0.0
3941,4,92,11,1,0.0
3942,4,98,11,1,0.0
3943,4,95,11,1,0.0
3944,4,93,11,1,0.0
3945,4,96,11,1,0.0
3946,4,101,12,1,0.0
3947,4,101,12,1,0.0
3948,4,96,12,1,0.0
3949,4,96,12,1,0.0
3950,4,95,12,1,0.0
3951,4,101,13,1,0.0
3952,4,96,13,1,0.0
3953,4,101,13,1,0.0
3954,4,94,13,1,0.0
3955,4,93,13,1,0.0
3956,4,100,13,1,0.0
3957,4,101,13,1,0.0
3958,4,101,14,1,1.1
3959,4,92,14,1,1.1
3960,4,99,14,1,1.1
3961,4,88,14,1,1.1
3962,4,107,14,1,1.1
3963,4,92,14,1,1.1
3964,4,103,15,1,1.0
3965,4,101,15,1,1.0
3966,4,104,15,1,1.0
3967,4,102,15,1,1.0
3968,4,110,15,1,1.0
3969,4,109,16,1,0.1
3970,4,104,16,1,0.1
3971,4,103,16,1,0.1
3972,4,109,16,1,0.1
3973,4,106,16,1,0.1
3974,4,110,16,1,0.1
3975,4,116,16,1,0.1
3976,4,106,16,1,0.1
3977,4,105,17,1,3.4
3978,4,117,17,1,3.4
3979,4,103,17,1,3.4
3980,4,108,17,1,3.4
3981,4,105,17,1,3.4
3982,4,104,17,1,3.4
3983,4,110,18,1,2.4
3984,4,107,18,1,2.4
3985,4,103,18,1,2.4
3986,4,103,18,1,2.4
3987,4,115,18,1,2.4
3988,4,95,19,1,4.0
3989,4,103,19,1,4.0
3990,4,99,19,1,4.0
3991,4,96,20,1,3.2
3992,4,99,20,1,3.2
3993,4,99,20,1,3.2
3994,4,94,21,1,0.6
3995,4,94,21,1,0.6
3996,4,93,21,1,0.6
3997,4,87,22,1,0.0
3998,4,90,23,1,0.0
3999,5,96,6,0,0.0
4000,5,100,6,0,0.0
4001,5,101,6,0,0.0
4002,5,105,7,0,0.0
4003,5,95,7,0,0.0
4004,5,106,7,0,0.0
4005,5,102,7,0,0.0
4006,5,116,8,0,0.0
4007,5,104,8,0,0.0
4008,5,106,8,0,0.0
4009,5,99,9,0,0.0
4010,5,98,9,0,0.0
4011,5,102,9,0,0.0
4012,5,104,9,0,0.0
4013,5,103,10,0,0.0
4014,5,103,10,0,0.0
4015,5,100,10,0,0.0
4016,5,104,10,0,0.0
4017,5,103,11,0,0.0
4018,5,103,11,0,0.0
4019,5,97,11,0,0.0
4020,5,106,12,0,0.0
4021,5,100,12,0,0.0
4022,5,103,12,0,0.0
4023,5,103,12,0,0.0
4024,5,103,13,0,0.0
4025,5,106,13,0,0.0
4026,5,101,13,0,0.0
4027,5,99,14,0,0.1
4028,5,102,14,0,0.1
4029,5,101,14,0,0.1
4030,5,95,14,0,0.1
4031,5,99,15,0,0.0
4032,5,108,15,0,0.0
4033,5,95,15,0,0.0
4034,5,101,15,0,0.0
4035,5,107,16,0,0.2
4036,5,107,16,0,0.2
4037,5,124,16,0,0.2
4038,5,92,17,0,0.7
4039,5,99,17,0,0.7
4040,5,102,17,0,0.7
4041,5,91,17,0,0.7
4042,5,96,17,0,0.7
4043,5,95,18,0,0.1
4044,5,91,18,0,0.1
4045,5,92,19,0,0.0
4046,5,97,19,0,0.0
4047,5,98,19,0,0.0
4048,5,95,20,0,0.0
4049,5,96,20,0,0.0
4050,5,95,20,0,0.0
4051,5,95,21,0,0.0
4052,5,93,21,0,0.0
4053,5,95,21,0,0.0
4054,5,112,22,0,0.0
4055,5,97,22,0,0.0
4056,5,95,23,0,0.1
4057,6,81,8,0,0.0
4058,6,73,9,0,0.1
4059,6,79,9,0,0.1
4060,6,93,9,0,0.1
4061,6,77,10,0,0.0
4062,6,73,10,0,0.0
4063,6,101,11,0,0.0
4064,6,103,11,0,0.0
4065,6,96,11,0,0.0
4066,6,96,12,0,0.0
4067,6,101,12,0,0.0
4068,6,101,13,0,0.0
4069,6,96,13,0,0.0
4070,6,96,13,0,0.0
4071,6,96,13,0,0.0
4072,6,101,14,0,1.5
4073,6,94,15,0,0.0
4074,6,97,15,0,0.0
4075,6,94,15,0,0.0
4076,6,99,15,0,0.0
4077,6,97,16,0,0.0
4078,6,98,16,0,0.0
4079,6,101,16,0,0.0
4080,6,96,17,0,0.1
4081,6,104,17,0,0.1
4082,6,94,18,0,0.5
4083,6,99,18,0,0.5
4084,6,87,18,0,0.5
4085,6,82,19,0,0.6
4086,6,87,19,0,0.6
4087,6,91,20,0,0.0
4088,6,75,21,0,0.0
4089,6,79,21,0,0.0
4090,6,109,22,0,0.0
4091,6,80,22,0,0.0
4092,0,97,6,1,0.0
4093,0,99,6,1,0.0
4094,0,93,6,1,0.0
4095,0,100,6,1,0.0
4096,0,95,6,1,0.0
4097,0,94,6,1,0.0
4098,0,101,6,1,0.0
4099,0,103,7,1,0.0
4100,0,100,7,1,0.0
4101,0,105,7,1,0.0
4102,0,103,7,1,0.0
4103,0,111,7,1,0.0
4104,0,101,7,1,0.0
4105,0,112,8,1,0.0
4106,0,118,8,1,0.0
4107,0,110,8,1,0.0
4108,0,104,8,1,0.0
4109,0,108,8,1,0.0
4110,0,103,9,1,0.1
4111,0,104,9,1,0.1
4112,0,105,9,1,0.1
4113,0,113,9,1,0.1
4114,0,104,9,1,0.1
4115,0,101,9,1,0.1
4116,0,98,9,1,0.1
4117,0,99,10,1,0.5
4118,0,98,10,1,0.5
4119,0,101,10,1,0.5
4120,0,103,10,1,0.5
4121,0,96,10,1,0.5
4122,0,98,10,1,0.5
4123,0,98,11,1,0.3
4124,0,96,11,1,0.3
4125,0,92,11,1,0.3
4126,0,94,11,1,0.3
4127,0,95,11,1,0.3
4128,0,95,12,1,0.0
4129,0,100,12,1,0.0
4130,0,73,12,1,0.0
4131,0,99,12,1,0.0
4132,0,94,12,1,0.0
4133,0,100,12,1,0.0
4134,0,95,12,1,0.0
4135,0,98,13,1,0.2
4136,0,96,13,1,0.2
4137,0,93,13,1,0.2
4138,0,33,13,1,0.2
4139,0,100,13,1,0.2
4140,0,100,13,1,0.2
4141,0,94,14,1,0.0
4142,0,98,14,1,0.0
4143,0,99,14,1,0.0
4144,0,93,14,1,0.0
4145,0,94,14,1,0.0
4146,0,106,15,1,0.0
4147,0,101,15,1,0.0
4148,0,104,15,1,0.0
4149,0,109,15,1,0.0
4150,0,105,15,1,0.0
4151,0,103,15,1,0.0
4152,0,105,15,1,0.0
4153,0,111,16,1,0.4
4154,0,111,16,1,0.4
4155,0,105,16,1,0.4
4156,0,104,16,1,0.4
4157,0,106,16,1,0.4
4158,0,105,16,1,0.4
4159,0,121,17,1,0.0
4160,0,111,17,1,0.0
4161,0,96,17,1,0.0
4162,0,103,17,1,0.0
4163,0,106,17,1,0.0
4164,0,104,18,1,0.0
4165,0,101,18,1,0.0
4166,0,103,18,1,0.0
4167,0,99,18,1,0.0
4168,0,97,18,1,0.0
4169,0,93,19,1,0.0
4170,0,92,19,1,0.0
4171,0,124,19,1,0.0
4172,0,96,19,1,0.0
4173,0,106,20,1,0.0
4174,0,98,20,1,0.0
4175,0,94,21,1,0.0
4176,0,93,21,1,0.0
4177,0,88,22,1,0.0
4178,0,79,22,1,0.0
4179,0,77,22,1,0.0
4180,0,85,23,1,0.0
4181,1,95,6,1,0.0
4182,1,97,6,1,0.0
4183,1,84,6,1,0.0
4184,1,91,6,1,0.0
4185,1,91,6,1,0.0
4186,1,94,6,1,0.0
4187,1,95,7,1,0.0
4188,1,86,7,1,0.0
4189,1,103,7,1,0.0
4190,1,105,7,1,0.0
4191,1,102,7,1,0.0
4192,1,110,7,1,0.0
4193,1,114,7,1,0.0
4194,1,108,8,1,0.0
4195,1,122,8,1,0.0
4196,1,113,8,1,0.0
4197,1,104,8,1,0.0
4198,1,108,8,1,0.0
4199,1,104,8,1,0.0
4200,1,109,9,1,0.0
4201,1,109,9,1,0.0
4202,1,105,9,1,0.0
4203,1,104,9,1,0.0
4204,1,102,9,1,0.0
4205,1,99,9,1,0.0
4206,1,99,10,1,0.1
4207,1,99,10,1,0.1
4208,1,90,10,1,0.1
4209,1,98,10,1,0.1
4210,1,97,10,1,0.1
4211,1,97,10,1,0.1
4212,1,102,11,1,0.0
4213,1,96,11,1,0.0
4214,1,96,11,1,0.0
4215,1,92,11,1,0.0
4216,1,93,11,1,0.0
4217,1,101,11,1,0.0
4218,1,96,12,1,0.0
4219,1,95,12,1,0.0
4220,1,100,12,1,0.0
4221,1,93,12,1,0.0
4222,1,95,12,1,0.0
4223,1,95,12,1,0.0
4224,1,96,13,1,0.0
4225,1,95,13,1,0.0
4226,1,97,13,1,0.0
4227,1,93,13,1,0.0
4228,1,97,13,1,0.0
4229,1,95,13,1,0.0
4230,1,95,14,1,0.0
4231,1,94,14,1,0.0
4232,1,92,14,1,0.0
4233,1,103,14,1,0.0
4234,1,96,14,1,0.0
4235,1,109,15,1,0.0
4236,1,106,15,1,0.0
4237,1,103,15,1,0.0
4238,1,73,15,1,0.0
4239,1,103,15,1,0.0
4240,1,113,15,1,0.0
4241,1,104,15,1,0.0
4242,1,99,16,1,2.9
4243,1,103,16,1,2.9
4244,1,103,16,1,2.9
4245,1,114,16,1,2.9
4246,1,105,16,1,2.9
4247,1,95,17,1,0.6
4248,1,104,17,1,0.6
4249,1,107,17,1,0.6
4250,1,105,17,1,0.6
4251,1,108,17,1,0.6
4252,1,116,17,1,0.6
4253,1,106,17,1,0.6
4254,1,102,18,1,0.0
4255,1,107,18,1,0.0
4256,1,103,18,1,0.0
4257,1,103,18,1,0.0
4258,1,78,18,1,0.0
4259,1,93,19,1,0.0
4260,1,95,19,1,0.0
4261,1,95,19,1,0.0
4262,1,88,19,1,0.0
4263,1,56,20,1,0.0
4264,1,99,20,1,0.0
4265,1,99,20,1,0.0
4266,1,99,20,1,0.0
4267,1,94,21,1,0.0
4268,1,38,21,1,0.0
4269,1,94,21,1,0.0
4270,1,69,22,1,0.0
4271,1,67,22,1,0.0
4272,1,79,22,1,0.0
4273,1,82,22,1,0.0
4274,2,96,6,1,0.0
4275,2,98,6,1,0.0
4276,2,99,6,1,0.0
4277,2,92,6,1,0.0
4278,2,95,6,1,0.0
4279,2,99,6,1,0.0
4280,2,107,6,1,0.0
4281,2,101,7,1,0.0
4282,2,100,7,1,0.0
4283,2,104,7,1,0.0
4284,2,102,7,1,0.0
4285,2,111,7,1,0.0
4286,2,111,7,1,0.0
4287,2,111,8,1,0.0
4288,2,109,8,1,0.0
4289,2,101,8,1,0.0
4290,2,99,8,1,0.0
4291,2,205,8,1,0.0
4292,2,73,9,1,0.0
4293,2,68,9,1,0.0
4294,2,56,9,1,0.0
4295,2,44,9,1,0.0
4296,2,37,9,1,0.0
4297,2,74,18,1,0.0
4298,2,71,18,1,0.0
4299,2,55,18,1,0.0
4300,2,104,18,1,0.0
4301,2,49,18,1,0.0
4302,2,94,18,1,0.0
4303,2,88,18,1,0.0
4304,2,34,18,1,0.0
4305,2,106,18,1,0.0
